slug,event_title,event_date,mu,fighter1,fighter2,f1_open,f1_close,f2_open,f2_close,f1_ticks,f2_ticks,t_open,t_close
ufc-fight-night-ladd-vs-dumont-2178,UFC Fight Night Odds: Ladd vs. Dumont for October 16 | Best Fight Odds,2021-10-16,24670,Ludovit Klein,Nate Landwehr,1.45455,1.26525,2.85,3.89,154,154,1632864129000,1634426068000
ufc-fight-night-ladd-vs-dumont-2178,UFC Fight Night Odds: Ladd vs. Dumont for October 16 | Best Fight Odds,2021-10-16,24457,Andrew Sanchez,Bruno Silva,1.83333,2.31,2.0,1.63291,189,189,1632864129000,1634423848000
ufc-fight-night-ladd-vs-dumont-2178,UFC Fight Night Odds: Ladd vs. Dumont for October 16 | Best Fight Odds,2021-10-16,24671,Danny Roberts,Ramazan Emeev,3.5,3.51,1.33333,1.31056,177,177,1632864129000,1634422228000
ufc-fight-night-ladd-vs-dumont-2178,UFC Fight Night Odds: Ladd vs. Dumont for October 16 | Best Fight Odds,2021-10-16,24900,Luana Carolina,Lupita Godinez,3.25,2.87,1.35088,1.4329,165,165,1634162549000,1634420306000
ufc-fight-night-ladd-vs-dumont-2178,UFC Fight Night Odds: Ladd vs. Dumont for October 16 | Best Fight Odds,2021-10-16,24772,Brandon Davis,Danaa Batgerel,3.5,2.25,1.33333,1.66225,122,122,1633640408000,1634418748000
ufc-fight-night-ladd-vs-dumont-2178,UFC Fight Night Odds: Ladd vs. Dumont for October 16 | Best Fight Odds,2021-10-16,24454,Ariane Carnelossi,Istela Nunes,1.57143,1.70922,2.5,2.17,164,164,1632864129000,1634417008000
ufc-fight-night-ladd-vs-dumont-2178,UFC Fight Night Odds: Ladd vs. Dumont for October 16 | Best Fight Odds,2021-10-16,24455,Holly Holm,Norma Dumont,1.44444,1.44444,2.85,2.85,1,1,1633026264000,1633026264000
ufc-fight-night-ladd-vs-dumont-2178,UFC Fight Night Odds: Ladd vs. Dumont for October 16 | Best Fight Odds,2021-10-16,24582,Daniel Santos,Marcelo Rojo,1.64516,1.64516,2.3,2.3,1,1,1633026744000,1633026744000
ufc-fight-night-lewis-vs-daukaus-2286,UFC Fight Night Odds: Lewis vs. Daukaus for December 18 | Best Fight Odds,2021-12-18,24653,Chris Daukaus,Derrick Lewis,1.625,1.69444,2.4,2.18,157,157,1632870129000,1639880908000
ufc-fight-night-lewis-vs-daukaus-2286,UFC Fight Night Odds: Lewis vs. Daukaus for December 18 | Best Fight Odds,2021-12-18,25300,Belal Muhammad,Stephen Thompson,3.1,2.83,1.4,1.44053,147,147,1637632804000,1639878868000
ufc-fight-night-lewis-vs-daukaus-2286,UFC Fight Night Odds: Lewis vs. Daukaus for December 18 | Best Fight Odds,2021-12-18,25174,Amanda Lemos,Angela Hill,1.38462,1.32895,3.2,3.4,133,133,1637632924000,1639876769000
ufc-fight-night-lewis-vs-daukaus-2286,UFC Fight Night Odds: Lewis vs. Daukaus for December 18 | Best Fight Odds,2021-12-18,24545,Raphael Assuncao,Ricky Simon,2.8,3.38,1.47619,1.33333,110,110,1637632925000,1639875389000
ufc-fight-night-lewis-vs-daukaus-2286,UFC Fight Night Odds: Lewis vs. Daukaus for December 18 | Best Fight Odds,2021-12-18,25197,Carlos Diego Ferreira,Mateusz Gamrot,2.65,3.04,1.52632,1.39683,197,197,1637632924000,1639873887000
ufc-fight-night-lewis-vs-daukaus-2286,UFC Fight Night Odds: Lewis vs. Daukaus for December 18 | Best Fight Odds,2021-12-18,24724,Cub Swanson,Darren Elkins,1.64516,1.57143,2.35,2.47,140,140,1633038130000,1639872809000
ufc-fight-night-lewis-vs-daukaus-2286,UFC Fight Night Odds: Lewis vs. Daukaus for December 18 | Best Fight Odds,2021-12-18,25430,Dustin Stoltzfus,Gerald Meerschaert,3.15,2.96,1.39216,1.40984,83,83,1638800764000,1639870648000
ufc-fight-night-lewis-vs-daukaus-2286,UFC Fight Night Odds: Lewis vs. Daukaus for December 18 | Best Fight Odds,2021-12-18,24618,Harry Hunsucker,Justin Tafa,3.75,3.58,1.30769,1.3012,71,71,1637632925000,1639869148000
ufc-fight-night-lewis-vs-daukaus-2286,UFC Fight Night Odds: Lewis vs. Daukaus for December 18 | Best Fight Odds,2021-12-18,24555,Abusupiyan Magomedov,Gerald Meerschaert,1.68966,1.68966,2.2,2.2,1,1,1637698702000,1637698702000
ufc-fight-night-lewis-vs-daukaus-2286,UFC Fight Night Odds: Lewis vs. Daukaus for December 18 | Best Fight Odds,2021-12-18,25301,Anthony Hernandez,Dustin Stoltzfus,1.44444,1.4,2.9,3.0,2,2,1637698943000,1638196223000
ufc-fight-night-lewis-vs-daukaus-2286,UFC Fight Night Odds: Lewis vs. Daukaus for December 18 | Best Fight Odds,2021-12-18,24706,Julia Avila,Raquel Pennington,2.1,2.15,1.74074,1.71429,2,2,1637699183000,1638196344000
ufc-fight-night-lewis-vs-daukaus-2286,UFC Fight Night Odds: Lewis vs. Daukaus for December 18 | Best Fight Odds,2021-12-18,25302,Melissa Gatto,Sijara Eubanks,1.76923,2.4,2.1,1.5988,164,164,1637632925000,1639867827000
ufc-fight-night-lewis-vs-daukaus-2286,UFC Fight Night Odds: Lewis vs. Daukaus for December 18 | Best Fight Odds,2021-12-18,25486,Raoni Barcelos,Victor Henry.,1.35088,1.27778,3.25,3.82,23,23,1639340728000,1639837009000
ufc-fight-night-lewis-vs-daukaus-2286,UFC Fight Night Odds: Lewis vs. Daukaus for December 18 | Best Fight Odds,2021-12-18,24961,Andre Ewell,Charles Jourdain,2.9,2.78,1.44444,1.46083,105,105,1637634723000,1639866268000
ufc-fight-night-lewis-vs-daukaus-2286,UFC Fight Night Odds: Lewis vs. Daukaus for December 18 | Best Fight Odds,2021-12-18,25478,Macy Chiasson,Raquel Pennington,3.5,2.19,1.33333,1.68966,170,170,1638889567000,1639864772000
ufc-fight-night-lewis-vs-daukaus-2286,UFC Fight Night Odds: Lewis vs. Daukaus for December 18 | Best Fight Odds,2021-12-18,24460,Don'tale Mayes,Josh Parisian,1.71429,1.54348,2.2,2.55,81,81,1637632924000,1639863154000
ufc-fight-night-lewis-vs-daukaus-2286,UFC Fight Night Odds: Lewis vs. Daukaus for December 18 | Best Fight Odds,2021-12-18,24556,Jordan Leavitt,Matt Sayles,1.45455,1.71942,2.85,2.15,138,138,1637632925000,1639861829000
ufc-fight-night-santos-vs-walker-2167,UFC Fight Night Odds: Santos vs. Walker for October 2 | Best Fight Odds,2021-10-02,22931,Johnny Walker,Thiago Santos,2.32,2.28,1.625,1.65359,173,173,1621607139000,1633222949000
ufc-fight-night-santos-vs-walker-2167,UFC Fight Night Odds: Santos vs. Walker for October 2 | Best Fight Odds,2021-10-02,24363,Kevin Holland,Kyle Daukaus,1.90909,1.57803,1.90909,2.45,160,160,1630850163000,1633221208000
ufc-fight-night-santos-vs-walker-2167,UFC Fight Night Odds: Santos vs. Walker for October 2 | Best Fight Odds,2021-10-02,24239,Alex Oliveira,Niko Price,1.90909,2.69,1.90909,1.4878,171,171,1630850284000,1633219469000
ufc-fight-night-santos-vs-walker-2167,UFC Fight Night Odds: Santos vs. Walker for October 2 | Best Fight Odds,2021-10-02,24141,Krzysztof Jotko,Misha Cirkunov,1.625,1.75758,2.4,2.09,213,213,1630850163000,1633217668000
ufc-fight-night-santos-vs-walker-2167,UFC Fight Night Odds: Santos vs. Walker for October 2 | Best Fight Odds,2021-10-02,24641,Alex Hernandez,Mike Breeden,1.33333,1.14837,3.5,5.69,93,93,1632663244000,1633216528000
ufc-fight-night-santos-vs-walker-2167,UFC Fight Night Odds: Santos vs. Walker for October 2 | Best Fight Odds,2021-10-02,23257,Jared Gordon,Joe Solecki,1.95238,2.1,1.86957,1.75188,309,309,1630850163000,1633214308000
ufc-fight-night-santos-vs-walker-2167,UFC Fight Night Odds: Santos vs. Walker for October 2 | Best Fight Odds,2021-10-02,24274,Antonina Shevchenko,Casey O'Neill,3.5,3.0,1.33333,1.40984,186,186,1630850284000,1633212868000
ufc-fight-night-santos-vs-walker-2167,UFC Fight Night Odds: Santos vs. Walker for October 2 | Best Fight Odds,2021-10-02,23331,Bethe Correia,Karol Rosa,3.35,5.73,1.36364,1.14684,254,254,1630850163000,1633211070000
ufc-fight-night-santos-vs-walker-2167,UFC Fight Night Odds: Santos vs. Walker for October 2 | Best Fight Odds,2021-10-02,23643,Devonte Smith,Jamie Mullarkey,1.90909,1.63291,1.90909,2.32,142,142,1630850283000,1633209629000
ufc-fight-night-santos-vs-walker-2167,UFC Fight Night Odds: Santos vs. Walker for October 2 | Best Fight Odds,2021-10-02,23461,Douglas Silva de Andrade,Gaetano Pirrello,1.5,1.369,2.7,3.18,165,165,1630850524000,1633208188000
ufc-fight-night-santos-vs-walker-2167,UFC Fight Night Odds: Santos vs. Walker for October 2 | Best Fight Odds,2021-10-02,24554,Shanna Young,Stephanie Egger,1.66667,2.27,2.3,1.65359,167,167,1632663244000,1633206868000
ufc-fight-night-santos-vs-walker-2167,UFC Fight Night Odds: Santos vs. Walker for October 2 | Best Fight Odds,2021-10-02,23909,Alejandro Perez,Johnny Eduardo,1.5,1.37453,2.7,3.16,92,92,1630850884000,1633205549000
ufc-fight-night-smith-vs-spann-2171,UFC Fight Night Odds: Smith vs. Spann for September 18 | Best Fight Odds,2021-09-18,24284,Anthony Smith,Ryan Spann,1.625,1.64935,2.4,2.29,180,180,1630292164000,1632015628000
ufc-fight-night-smith-vs-spann-2171,UFC Fight Night Odds: Smith vs. Spann for September 18 | Best Fight Odds,2021-09-18,24103,Devin Clark,Ion Curelaba,1.86957,2.39,1.95238,1.60241,164,164,1630292164000,1632013588000
ufc-fight-night-smith-vs-spann-2171,UFC Fight Night Odds: Smith vs. Spann for September 18 | Best Fight Odds,2021-09-18,23911,Ariane Lipski,Mandy Bohm,2.0,1.77519,1.8,2.06,153,153,1630324127000,1632011908000
ufc-fight-night-smith-vs-spann-2171,UFC Fight Night Odds: Smith vs. Spann for September 18 | Best Fight Odds,2021-09-18,24108,Arman Tsarukyan,Christos Giagos,1.33333,1.11507,3.5,6.6,118,118,1630292164000,1632010828000
ufc-fight-night-smith-vs-spann-2171,UFC Fight Night Odds: Smith vs. Spann for September 18 | Best Fight Odds,2021-09-18,24133,Nate Maness,Tony Gravely,2.9,2.7,1.44444,1.48309,123,123,1630292164000,1632009148000
ufc-fight-night-smith-vs-spann-2171,UFC Fight Night Odds: Smith vs. Spann for September 18 | Best Fight Odds,2021-09-18,24166,Jp Buys.,Montel Jackson,5.0,5.55,1.16667,1.15267,91,91,1630294203000,1632000509000
ufc-fight-night-smith-vs-spann-2171,UFC Fight Night Odds: Smith vs. Spann for September 18 | Best Fight Odds,2021-09-18,24106,Antonio Arroyo,Joaquin Buckley,2.65,2.62,1.52632,1.51546,115,115,1630292164000,1632007408000
ufc-fight-night-smith-vs-spann-2171,UFC Fight Night Odds: Smith vs. Spann for September 18 | Best Fight Odds,2021-09-18,24102,Mike Rodriguez,Tafon Nchukwi,1.90909,2.02,1.90909,1.80645,167,167,1630292164000,1632005309000
ufc-fight-night-smith-vs-spann-2171,UFC Fight Night Odds: Smith vs. Spann for September 18 | Best Fight Odds,2021-09-18,24105,Pannie Kianzad,Raquel Pennington,1.95238,2.1,1.86957,1.75188,179,179,1630292164000,1632003749000
ufc-fight-night-smith-vs-spann-2171,UFC Fight Night Odds: Smith vs. Spann for September 18 | Best Fight Odds,2021-09-18,24513,Brandon Jenkins,Zhu Rong,2.7,2.96,1.5,1.41322,112,112,1631739371000,1632002070000
ufc-fight-night-smith-vs-spann-2171,UFC Fight Night Odds: Smith vs. Spann for September 18 | Best Fight Odds,2021-09-18,22930,Erin Blanchfield,Sarah Alpar,1.55556,1.24938,2.55,4.06,133,133,1630292164000,1631998948000
ufc-fight-night-smith-vs-spann-2171,UFC Fight Night Odds: Smith vs. Spann for September 18 | Best Fight Odds,2021-09-18,24104,Carlston Harris,Impa Kasanganay,2.3,1.92593,1.66667,1.89286,189,189,1630292164000,1631997988000
ufc-fight-night-smith-vs-spann-2171,UFC Fight Night Odds: Smith vs. Spann for September 18 | Best Fight Odds,2021-09-18,24286,Gustavo Lopez,Heili Alateng,1.90909,2.13,1.90909,1.73529,130,130,1630292164000,1631996310000
ufc-fight-night-smith-vs-spann-2171,UFC Fight Night Odds: Smith vs. Spann for September 18 | Best Fight Odds,2021-09-18,24230,Emily Whitmire,Hannah Goldy,1.55556,1.79365,2.55,2.04,121,121,1630292164000,1631995409000
ufc-fight-night-smith-vs-spann-2171,UFC Fight Night Odds: Smith vs. Spann for September 18 | Best Fight Odds,2021-09-18,24516,Jim Miller,Nikolas Motta,1.83333,1.83333,2.0,2.0,1,1,1631776464000,1631776464000
ufc-fight-night-vieira-vs-tate-2237,UFC Fight Night Odds: Vieira vs. Tate for November 20 | Best Fight Odds,2021-11-20,24682,Augusto Sakai,Tai Tuivasa,2.0,1.92593,1.83333,1.9009,14,14,1637005685000,1637261774000
ufc-fight-night-vieira-vs-tate-2237,UFC Fight Night Odds: Vieira vs. Tate for November 20 | Best Fight Odds,2021-11-20,24709,Ketlen Vieira,Miesha Tate,1.625,1.89286,2.4,1.90909,205,205,1635453129000,1637457629000
ufc-fight-night-vieira-vs-tate-2237,UFC Fight Night Odds: Vieira vs. Tate for November 20 | Best Fight Odds,2021-11-20,24354,Michael Chiesa,Sean Brady,2.2,2.58,1.71429,1.52083,219,219,1635453130000,1637455227000
ufc-fight-night-vieira-vs-tate-2237,UFC Fight Night Odds: Vieira vs. Tate for November 20 | Best Fight Odds,2021-11-20,24796,Kang Kyung-Ho,Rani Yahya,2.1,1.83333,1.76923,1.9901,80,80,1635453130000,1637451989000
ufc-fight-night-vieira-vs-tate-2237,UFC Fight Night Odds: Vieira vs. Tate for November 20 | Best Fight Odds,2021-11-20,24854,Joanne Calderwood,Taila Santos,2.55,4.09,1.55556,1.25063,125,125,1635453130000,1637453789000
ufc-fight-night-vieira-vs-tate-2237,UFC Fight Night Odds: Vieira vs. Tate for November 20 | Best Fight Odds,2021-11-20,25217,Joanne Wood,Taila Santos,3.25,3.8,1.33333,1.27473,5,5,1636881872000,1637433742000
ufc-fight-night-vieira-vs-tate-2237,UFC Fight Night Odds: Vieira vs. Tate for November 20 | Best Fight Odds,2021-11-20,24549,Adrian Yanez,Davey Grant,1.41667,1.34014,3.05,3.34,128,128,1635453130000,1637450068000
ufc-fight-night-vieira-vs-tate-2237,UFC Fight Night Odds: Vieira vs. Tate for November 20 | Best Fight Odds,2021-11-20,25012,Pat Sabatini,Tucker Lutz,1.66667,2.02,2.3,1.81301,197,197,1635453130000,1637448088000
ufc-fight-night-vieira-vs-tate-2237,UFC Fight Night Odds: Vieira vs. Tate for November 20 | Best Fight Odds,2021-11-20,24366,Natan Levy,Rafa Garcia,1.66667,1.93458,2.3,1.88496,200,200,1635453130000,1637446468000
ufc-fight-night-vieira-vs-tate-2237,UFC Fight Night Odds: Vieira vs. Tate for November 20 | Best Fight Odds,2021-11-20,25177,Loma Lookboonmee,Loopy Godinez,1.90909,2.3,1.90909,1.63291,146,146,1636570208000,1637444908000
ufc-fight-night-vieira-vs-tate-2237,UFC Fight Night Odds: Vieira vs. Tate for November 20 | Best Fight Odds,2021-11-20,24237,Fares Ziam,Terrance McKinney,2.55,1.8547,1.55556,1.95238,109,109,1635453130000,1637432669000
ufc-fight-night-vieira-vs-tate-2237,UFC Fight Night Odds: Vieira vs. Tate for November 20 | Best Fight Odds,2021-11-20,24165,Cody Durden,Qileng Aori,1.68966,1.60241,2.25,2.37,150,150,1635453130000,1637443168000
ufc-fight-night-vieira-vs-tate-2237,UFC Fight Night Odds: Vieira vs. Tate for November 20 | Best Fight Odds,2021-11-20,25157,Nuerdanbieke Shayilan,Sean Soriano,3.2,3.4,1.37037,1.33333,3,3,1636408581000,1637439743000
ufc-fight-night-vieira-vs-tate-2237,UFC Fight Night Odds: Vieira vs. Tate for November 20 | Best Fight Odds,2021-11-20,24806,Sean Soriano,Shayilan Nuerdanbieke,1.44444,1.34722,2.9,3.3,106,106,1635453130000,1637441428000
ufc-fight-night-vieira-vs-tate-2237,UFC Fight Night Odds: Vieira vs. Tate for November 20 | Best Fight Odds,2021-11-20,25201,Luana Pinheiro,Sam Hughes,1.54054,1.23981,2.6,4.19,105,105,1636841406000,1637439628000
ufc-on-abc-1-holloway-vs-kattar-2009,UFC on ABC 1 Odds: Holloway vs. Kattar for January 16 | Best Fight Odds,2021-01-16,21450,Calvin Kattar,Max Holloway,2.15,2.39,1.74074,1.6135,112,112,1605648601000,1610835846000
ufc-on-abc-1-holloway-vs-kattar-2009,UFC on ABC 1 Odds: Holloway vs. Kattar for January 16 | Best Fight Odds,2021-01-16,21430,Carlos Condit,Matt Brown,1.90909,1.49505,1.90909,2.68,67,67,1608844333000,1610832857000
ufc-on-abc-1-holloway-vs-kattar-2009,UFC on ABC 1 Odds: Holloway vs. Kattar for January 16 | Best Fight Odds,2021-01-16,21665,Jingliang Li,Santiago Ponzinibbio,3.35,3.61,1.36364,1.30303,59,59,1608926654000,1610831405000
ufc-on-abc-1-holloway-vs-kattar-2009,UFC on ABC 1 Odds: Holloway vs. Kattar for January 16 | Best Fight Odds,2021-01-16,21668,Alessio Di Chirico,Joaquin Buckley,3.35,3.27,1.36364,1.34722,49,49,1609162094000,1610829965000
ufc-on-abc-1-holloway-vs-kattar-2009,UFC on ABC 1 Odds: Holloway vs. Kattar for January 16 | Best Fight Odds,2021-01-16,21464,Dusko Todorovic,Punahele Soriano,1.66667,1.58824,2.3,2.44,99,99,1608064814000,1610828166000
ufc-on-abc-1-holloway-vs-kattar-2009,UFC on ABC 1 Odds: Holloway vs. Kattar for January 16 | Best Fight Odds,2021-01-16,21704,Joselyne Edwards,Wu Yanan,3.05,1.87719,1.41667,1.9434,62,62,1610112856000,1610826124000
ufc-on-abc-1-holloway-vs-kattar-2009,UFC on ABC 1 Odds: Holloway vs. Kattar for January 16 | Best Fight Odds,2021-01-16,21243,Carlos Felipe,Justin Tafa,1.86957,1.50251,1.95238,2.63,58,58,1608064813000,1610824443000
ufc-on-abc-1-holloway-vs-kattar-2009,UFC on ABC 1 Odds: Holloway vs. Kattar for January 16 | Best Fight Odds,2021-01-16,21625,Sarah Moras,Vanessa Melo,1.52632,1.51813,2.65,2.59,59,59,1608065177000,1610820873000
ufc-on-abc-1-holloway-vs-kattar-2009,UFC on ABC 1 Odds: Holloway vs. Kattar for January 16 | Best Fight Odds,2021-01-16,21596,David Zawada,Ramazan Emeev,2.8,3.35,1.47619,1.33898,45,45,1608064814000,1610822648000
ufc-on-abc-1-holloway-vs-kattar-2009,UFC on ABC 1 Odds: Holloway vs. Kattar for January 16 | Best Fight Odds,2021-01-16,21439,Austin Lingo,Jacob Kilburn,1.37736,1.41494,3.25,2.91,49,49,1608064814000,1610818923000
ufc-on-abc-2-vettori-vs-holland-2061,UFC on ABC 2 Odds: Vettori vs. Holland for April 10 | Best Fight Odds,2021-04-10,22432,Kevin Holland,Marvin Vettori,2.88,3.55,1.43478,1.3125,76,76,1617175877000,1618089748000
ufc-on-abc-2-vettori-vs-holland-2061,UFC on ABC 2 Odds: Vettori vs. Holland for April 10 | Best Fight Odds,2021-04-10,21745,Jarjis Danho,Yorgan de Castro,3.05,3.53,1.41667,1.31153,62,62,1613654901000,1618076188000
ufc-on-abc-2-vettori-vs-holland-2061,UFC on ABC 2 Odds: Vettori vs. Holland for April 10 | Best Fight Odds,2021-04-10,21858,Arnold Allen,Sodiq Yusuff,2.0,2.05,1.83333,4.02,136,136,1613654901000,1618088847000
ufc-on-abc-2-vettori-vs-holland-2061,UFC on ABC 2 Odds: Vettori vs. Holland for April 10 | Best Fight Odds,2021-04-10,21762,Mackenzie Dern,Nina Nunes,2.3,2.06,1.66667,1.77519,149,149,1613654901000,1618084408000
ufc-on-abc-2-vettori-vs-holland-2061,UFC on ABC 2 Odds: Vettori vs. Holland for April 10 | Best Fight Odds,2021-04-10,21764,Ignacio Bahamondes,John Makdessi,1.83333,1.5,2.0,2.66,71,71,1613654901000,1618077087000
ufc-on-abc-2-vettori-vs-holland-2061,UFC on ABC 2 Odds: Vettori vs. Holland for April 10 | Best Fight Odds,2021-04-10,21857,Jordan Griffin,Luis Saldana,2.15,2.13,1.74074,1.71942,60,60,1613654901000,1618072950000
ufc-on-abc-2-vettori-vs-holland-2061,UFC on ABC 2 Odds: Vettori vs. Holland for April 10 | Best Fight Odds,2021-04-10,21913,Hunter Azure,Jack Shore,2.3,2.53,1.66667,1.54645,78,78,1613654901000,1618074508000
ufc-on-abc-2-vettori-vs-holland-2061,UFC on ABC 2 Odds: Vettori vs. Holland for April 10 | Best Fight Odds,2021-04-10,21951,Daniel Rodriguez,Mike Perry,1.90909,1.76923,1.90909,2.06,84,84,1613654901000,1618082188000
ufc-on-abc-2-vettori-vs-holland-2061,UFC on ABC 2 Odds: Vettori vs. Holland for April 10 | Best Fight Odds,2021-04-10,22079,Impa Kasanganay,Sasha Palatnikov,1.41667,1.35971,3.05,3.26,50,50,1616381762000,1618069229000
ufc-on-abc-2-vettori-vs-holland-2061,UFC on ABC 2 Odds: Vettori vs. Holland for April 10 | Best Fight Odds,2021-04-10,22090,Mateusz Gamrot,Scott Holtzman,1.52632,1.41494,2.65,2.96,65,65,1616381882000,1618078647000
ufc-on-abc-2-vettori-vs-holland-2061,UFC on ABC 2 Odds: Vettori vs. Holland for April 10 | Best Fight Odds,2021-04-10,22143,Jim Miller,Joe Solecki,2.15,3.03,1.74074,1.3937,54,54,1616381882000,1618080028000
ufc-on-abc-2-vettori-vs-holland-2061,UFC on ABC 2 Odds: Vettori vs. Holland for April 10 | Best Fight Odds,2021-04-10,22236,Julian Marquez,Sam Alvey,1.8,1.62112,2.05,2.35,72,72,1616381882000,1618085967000
ufc-on-abc-2-vettori-vs-holland-2061,UFC on ABC 2 Odds: Vettori vs. Holland for April 10 | Best Fight Odds,2021-04-10,22391,Da Un Jung,William Knight,1.76923,1.70922,1.90909,2.17,95,95,1616977167000,1618071027000
ufc-on-espn-1-cejudo-vs-dillashaw-1623,UFC on ESPN+ 1 Odds: Cejudo vs. Dillashaw for January 19 | Best Fight Odds,2019-01-19,16522,Henry Cejudo,T.J. Dillashaw,2.35,2.92,1.57143,1.43478,89,89,1541773630000,1547961846000
ufc-on-espn-1-cejudo-vs-dillashaw-1623,UFC on ESPN+ 1 Odds: Cejudo vs. Dillashaw for January 19 | Best Fight Odds,2019-01-19,17273,Allen Crowder,Greg Hardy,2.75,4.82,1.40816,1.2008,51,51,1545835685000,1547960226000
ufc-on-espn-1-cejudo-vs-dillashaw-1623,UFC on ESPN+ 1 Odds: Cejudo vs. Dillashaw for January 19 | Best Fight Odds,2019-01-19,17355,Gregor Gillespie,Yancy Medeiros,1.43478,1.19608,2.7,4.9,62,62,1545836412000,1547958614000
ufc-on-espn-1-cejudo-vs-dillashaw-1623,UFC on ESPN+ 1 Odds: Cejudo vs. Dillashaw for January 19 | Best Fight Odds,2019-01-19,17308,Dustin Ortiz,Joseph Benavidez,3.6,2.94,1.26316,1.43103,50,50,1545836412000,1547956807000
ufc-on-espn-1-cejudo-vs-dillashaw-1623,UFC on ESPN+ 1 Odds: Cejudo vs. Dillashaw for January 19 | Best Fight Odds,2019-01-19,17210,Paige Vanzant,Rachael Ostovich,1.47619,1.5618,2.6,2.55,54,54,1545835685000,1547955368000
ufc-on-espn-1-cejudo-vs-dillashaw-1623,UFC on ESPN+ 1 Odds: Cejudo vs. Dillashaw for January 19 | Best Fight Odds,2019-01-19,17448,Glover Teixeira,Karl Roberson,1.95238,1.9009,1.86957,1.91743,38,38,1547418253000,1547954113000
ufc-on-espn-1-cejudo-vs-dillashaw-1623,UFC on ESPN+ 1 Odds: Cejudo vs. Dillashaw for January 19 | Best Fight Odds,2019-01-19,17277,Alexander Hernandez,Donald Cerrone,1.76923,1.48077,1.90909,2.75,81,81,1545835685000,1547952669000
ufc-on-espn-1-cejudo-vs-dillashaw-1623,UFC on ESPN+ 1 Odds: Cejudo vs. Dillashaw for January 19 | Best Fight Odds,2019-01-19,17141,Ariane Lipski,Joanne Calderwood,1.51282,1.44643,2.55,2.94,59,59,1545835685000,1547950327000
ufc-on-espn-1-cejudo-vs-dillashaw-1623,UFC on ESPN+ 1 Odds: Cejudo vs. Dillashaw for January 19 | Best Fight Odds,2019-01-19,17146,Alonzo Menifield,Vinicius Moreira,1.36364,1.35971,2.95,3.32,47,47,1545841093000,1547948887000
ufc-on-espn-1-cejudo-vs-dillashaw-1623,UFC on ESPN+ 1 Odds: Cejudo vs. Dillashaw for January 19 | Best Fight Odds,2019-01-19,17450,Cory Sandhagen,Mario Bautista,1.21053,1.18349,4.25,5.23,26,26,1547418253000,1547947451000
ufc-on-espn-1-cejudo-vs-dillashaw-1623,UFC on ESPN+ 1 Odds: Cejudo vs. Dillashaw for January 19 | Best Fight Odds,2019-01-19,17383,Dennis Bermudez,Te Edwards,1.58824,2.03,2.3,1.80645,69,69,1546133234000,1547944926000
ufc-on-espn-1-cejudo-vs-dillashaw-1623,UFC on ESPN+ 1 Odds: Cejudo vs. Dillashaw for January 19 | Best Fight Odds,2019-01-19,17124,Belal Muhammad,Geoff Neal,2.15,2.67,1.64516,1.48077,66,66,1545836412000,1547943128000
ufc-on-espn-1-cejudo-vs-dillashaw-1623,UFC on ESPN+ 1 Odds: Cejudo vs. Dillashaw for January 19 | Best Fight Odds,2019-01-19,17457,Chance Rencountre,Kyle Stewart,2.65,2.38,1.46512,1.61728,26,26,1547563693000,1547941510000
ufc-on-espn-1-ngannou-vs-velasquez-1637,UFC on ESPN 1 Odds: Ngannou vs. Velasquez for February 17 | Best Fight Odds,2019-02-17,17302,Cain Velasquez,Francis Ngannou,1.58824,1.49751,2.3,2.72,112,112,1545843428000,1550465471000
ufc-on-espn-1-ngannou-vs-velasquez-1637,UFC on ESPN 1 Odds: Ngannou vs. Velasquez for February 17 | Best Fight Odds,2019-02-17,17126,James Vick,Paul Felder,2.35,1.84746,1.57143,1.97087,68,68,1545843428000,1550463306000
ufc-on-espn-1-ngannou-vs-velasquez-1637,UFC on ESPN 1 Odds: Ngannou vs. Velasquez for February 17 | Best Fight Odds,2019-02-17,17218,Cortney Casey,Cynthia Calvillo,3.05,3.8,1.35088,1.28818,53,53,1545843428000,1550461328000
ufc-on-espn-1-ngannou-vs-velasquez-1637,UFC on ESPN 1 Odds: Ngannou vs. Velasquez for February 17 | Best Fight Odds,2019-02-17,17243,Alex Caceres,Kron Gracie,3.05,3.44,1.35088,1.34014,55,55,1547578988000,1550460067000
ufc-on-espn-1-ngannou-vs-velasquez-1637,UFC on ESPN 1 Odds: Ngannou vs. Velasquez for February 17 | Best Fight Odds,2019-02-17,17248,Bryan Barberena,Vicente Luque,3.65,4.58,1.25974,1.21834,40,40,1547578988000,1550458088000
ufc-on-espn-1-ngannou-vs-velasquez-1637,UFC on ESPN 1 Odds: Ngannou vs. Velasquez for February 17 | Best Fight Odds,2019-02-17,17307,Andre Fili,Myles Jury,2.55,2.23,1.51282,1.68493,54,54,1545843428000,1550456288000
ufc-on-espn-1-ngannou-vs-velasquez-1637,UFC on ESPN 1 Odds: Ngannou vs. Velasquez for February 17 | Best Fight Odds,2019-02-17,17300,Aljamain Sterling,Jimmie Rivera,2.85,2.17,1.37736,1.72993,85,85,1545843428000,1550453771000
ufc-on-espn-1-ngannou-vs-velasquez-1637,UFC on ESPN 1 Odds: Ngannou vs. Velasquez for February 17 | Best Fight Odds,2019-02-17,17305,Benito Lopez,Manny Bermudez,3.25,2.61,1.32787,1.53476,43,43,1547578988000,1550452507000
